id,type,prompt,answer,generated_cot
aug_unit_conversion_001250,unit_conversion,"On planet Zog, donks convert to wibs by a fixed rule. Observed conversions:
79.66 donks becomes 3812.78 wibs
11.66 donks becomes 558.08 wibs
68.81 donks becomes 3293.47 wibs
73.79 donks becomes 3531.83 wibs
19.61 donks becomes 938.6 wibs
Now convert 97.31 donks to wibs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",4657.57,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 79.66 donks -> 3812.78
rate = 3812.78 / 79.66 = 47.8632

STEP 2: Verify the rate with the second example.
EX2: 11.66 donks -> 558.08
rate = 558.08 / 11.66 = 47.8628
The rates agree (|47.8632 - 47.8628| = 0.0004), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 97.31 * 47.8632 = 4657.568
Rounded to two decimals, the answer is 4657.57."
aug_unit_conversion_001251,unit_conversion,"On planet Zog, vims convert to yups by a fixed rule. Observed conversions:
25.95 vims becomes 732.49 yups
3.62 vims becomes 102.18 yups
18.12 vims becomes 511.47 yups
47.32 vims becomes 1335.7 yups
63.29 vims becomes 1786.48 yups
Now convert 76.01 vims to yups.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",2145.53,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 25.95 vims -> 732.49
rate = 732.49 / 25.95 = 28.227

STEP 2: Verify the rate with the second example.
EX2: 3.62 vims -> 102.18
rate = 102.18 / 3.62 = 28.2265
The rates agree (|28.227 - 28.2265| = 0.0005), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 76.01 * 28.227 = 2145.5343
Rounded to two decimals, the answer is 2145.53."
aug_unit_conversion_001252,unit_conversion,"On planet Zog, donks convert to marks by a fixed rule. Observed conversions:
61.44 donks becomes 225.33 marks
35.05 donks becomes 128.55 marks
67.39 donks becomes 247.15 marks
30.44 donks becomes 111.64 marks
17.91 donks becomes 65.68 marks
Now convert 39.46 donks to marks.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",144.72,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 61.44 donks -> 225.33
rate = 225.33 / 61.44 = 3.6675

STEP 2: Verify the rate with the second example.
EX2: 35.05 donks -> 128.55
rate = 128.55 / 35.05 = 3.6676
The rates agree (|3.6675 - 3.6676| = 0.0001), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 39.46 * 3.6675 = 144.7195
Rounded to two decimals, the answer is 144.72."
aug_unit_conversion_001253,unit_conversion,"On planet Zog, zibs convert to glips by a fixed rule. Observed conversions:
78.91 zibs becomes 583.93 glips
75.83 zibs becomes 561.13 glips
10.39 zibs becomes 76.88 glips
25.93 zibs becomes 191.88 glips
59.8 zibs becomes 442.51 glips
Now convert 3.76 zibs to glips.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",27.82,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 78.91 zibs -> 583.93
rate = 583.93 / 78.91 = 7.3999

STEP 2: Verify the rate with the second example.
EX2: 75.83 zibs -> 561.13
rate = 561.13 / 75.83 = 7.3998
The rates agree (|7.3999 - 7.3998| = 0.0001), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 3.76 * 7.3999 = 27.8236
Rounded to two decimals, the answer is 27.82."
aug_unit_conversion_001254,unit_conversion,"On planet Zog, vims convert to marks by a fixed rule. Observed conversions:
60.56 vims becomes 874.07 marks
35.21 vims becomes 508.19 marks
40.92 vims becomes 590.61 marks
39.89 vims becomes 575.74 marks
37.48 vims becomes 540.96 marks
Now convert 37.41 vims to marks.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",539.94,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 60.56 vims -> 874.07
rate = 874.07 / 60.56 = 14.4331

STEP 2: Verify the rate with the second example.
EX2: 35.21 vims -> 508.19
rate = 508.19 / 35.21 = 14.4331
The rates agree (|14.4331 - 14.4331| = 0.0), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 37.41 * 14.4331 = 539.9423
Rounded to two decimals, the answer is 539.94."
aug_unit_conversion_001255,unit_conversion,"On planet Zog, zibs convert to yups by a fixed rule. Observed conversions:
3.33 zibs becomes 31.62 yups
31.25 zibs becomes 296.71 yups
8.96 zibs becomes 85.07 yups
75.82 zibs becomes 719.9 yups
28.57 zibs becomes 271.27 yups
Now convert 84.93 zibs to yups.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",806.45,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 3.33 zibs -> 31.62
rate = 31.62 / 3.33 = 9.4955

STEP 2: Verify the rate with the second example.
EX2: 31.25 zibs -> 296.71
rate = 296.71 / 31.25 = 9.4947
The rates agree (|9.4955 - 9.4947| = 0.0008), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 84.93 * 9.4955 = 806.4528
Rounded to two decimals, the answer is 806.45."
aug_unit_conversion_001256,unit_conversion,"On planet Zog, plinks convert to snurs by a fixed rule. Observed conversions:
24.16 plinks becomes 71.63 snurs
33.09 plinks becomes 98.11 snurs
32.03 plinks becomes 94.96 snurs
85.31 plinks becomes 252.93 snurs
39.32 plinks becomes 116.58 snurs
Now convert 68.5 plinks to snurs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",203.09,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 24.16 plinks -> 71.63
rate = 71.63 / 24.16 = 2.9648

STEP 2: Verify the rate with the second example.
EX2: 33.09 plinks -> 98.11
rate = 98.11 / 33.09 = 2.9649
The rates agree (|2.9648 - 2.9649| = 0.0001), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 68.5 * 2.9648 = 203.0888
Rounded to two decimals, the answer is 203.09."
aug_unit_conversion_001257,unit_conversion,"On planet Zog, donks convert to yups by a fixed rule. Observed conversions:
33.39 donks becomes 517.34 yups
64.35 donks becomes 997.04 yups
87.94 donks becomes 1362.54 yups
8.04 donks becomes 124.57 yups
4.41 donks becomes 68.33 yups
Now convert 22.47 donks to yups.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",348.15,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 33.39 donks -> 517.34
rate = 517.34 / 33.39 = 15.4939

STEP 2: Verify the rate with the second example.
EX2: 64.35 donks -> 997.04
rate = 997.04 / 64.35 = 15.494
The rates agree (|15.4939 - 15.494| = 0.0001), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 22.47 * 15.4939 = 348.1479
Rounded to two decimals, the answer is 348.15."
aug_unit_conversion_001258,unit_conversion,"On planet Zog, plinks convert to snurs by a fixed rule. Observed conversions:
25.39 plinks becomes 588.12 snurs
84.74 plinks becomes 1962.86 snurs
89.32 plinks becomes 2068.95 snurs
10.13 plinks becomes 234.64 snurs
65.61 plinks becomes 1519.74 snurs
Now convert 69.46 plinks to snurs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",1608.94,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 25.39 plinks -> 588.12
rate = 588.12 / 25.39 = 23.1635

STEP 2: Verify the rate with the second example.
EX2: 84.74 plinks -> 1962.86
rate = 1962.86 / 84.74 = 23.1633
The rates agree (|23.1635 - 23.1633| = 0.0002), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 69.46 * 23.1635 = 1608.9367
Rounded to two decimals, the answer is 1608.94."
aug_unit_conversion_001259,unit_conversion,"On planet Zog, vims convert to wibs by a fixed rule. Observed conversions:
7.78 vims becomes 251.33 wibs
70.46 vims becomes 2276.14 wibs
72.39 vims becomes 2338.49 wibs
21.75 vims becomes 702.61 wibs
71.99 vims becomes 2325.56 wibs
Now convert 38.37 vims to wibs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",1239.53,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 7.78 vims -> 251.33
rate = 251.33 / 7.78 = 32.3046

STEP 2: Verify the rate with the second example.
EX2: 70.46 vims -> 2276.14
rate = 2276.14 / 70.46 = 32.304
The rates agree (|32.3046 - 32.304| = 0.0006), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 38.37 * 32.3046 = 1239.5275
Rounded to two decimals, the answer is 1239.53."
aug_unit_conversion_001260,unit_conversion,"On planet Zog, donks convert to yups by a fixed rule. Observed conversions:
76.58 donks becomes 2903.41 yups
48.34 donks becomes 1832.73 yups
26.8 donks becomes 1016.08 yups
26.77 donks becomes 1014.94 yups
57.35 donks becomes 2174.33 yups
Now convert 80.25 donks to yups.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",3042.55,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 76.58 donks -> 2903.41
rate = 2903.41 / 76.58 = 37.9134

STEP 2: Verify the rate with the second example.
EX2: 48.34 donks -> 1832.73
rate = 1832.73 / 48.34 = 37.9133
The rates agree (|37.9134 - 37.9133| = 0.0001), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 80.25 * 37.9134 = 3042.5504
Rounded to two decimals, the answer is 3042.55."
aug_unit_conversion_001261,unit_conversion,"On planet Zog, plinks convert to marks by a fixed rule. Observed conversions:
16.72 plinks becomes 287.56 marks
34.46 plinks becomes 592.65 marks
11.35 plinks becomes 195.2 marks
69.82 plinks becomes 1200.79 marks
94.31 plinks becomes 1621.97 marks
Now convert 40.76 plinks to marks.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",701.01,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 16.72 plinks -> 287.56
rate = 287.56 / 16.72 = 17.1986

STEP 2: Verify the rate with the second example.
EX2: 34.46 plinks -> 592.65
rate = 592.65 / 34.46 = 17.1982
The rates agree (|17.1986 - 17.1982| = 0.0004), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 40.76 * 17.1986 = 701.0149
Rounded to two decimals, the answer is 701.01."
aug_unit_conversion_001262,unit_conversion,"On planet Zog, zibs convert to wibs by a fixed rule. Observed conversions:
35.66 zibs becomes 1669.46 wibs
42.93 zibs becomes 2009.82 wibs
30.94 zibs becomes 1448.49 wibs
64.04 zibs becomes 2998.1 wibs
65.93 zibs becomes 3086.59 wibs
Now convert 35.05 zibs to wibs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",1640.90,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 35.66 zibs -> 1669.46
rate = 1669.46 / 35.66 = 46.816

STEP 2: Verify the rate with the second example.
EX2: 42.93 zibs -> 2009.82
rate = 2009.82 / 42.93 = 46.8162
The rates agree (|46.816 - 46.8162| = 0.0002), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 35.05 * 46.816 = 1640.9008
Rounded to two decimals, the answer is 1640.90."
aug_unit_conversion_001263,unit_conversion,"On planet Zog, vims convert to wibs by a fixed rule. Observed conversions:
31.43 vims becomes 1078.31 wibs
39.81 vims becomes 1365.82 wibs
35.01 vims becomes 1201.14 wibs
98.15 vims becomes 3367.37 wibs
1.51 vims becomes 51.81 wibs
Now convert 18.57 vims to wibs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",637.11,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 31.43 vims -> 1078.31
rate = 1078.31 / 31.43 = 34.3083

STEP 2: Verify the rate with the second example.
EX2: 39.81 vims -> 1365.82
rate = 1365.82 / 39.81 = 34.3085
The rates agree (|34.3083 - 34.3085| = 0.0002), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 18.57 * 34.3083 = 637.1051
Rounded to two decimals, the answer is 637.11."
aug_unit_conversion_001264,unit_conversion,"On planet Zog, zibs convert to yups by a fixed rule. Observed conversions:
4.7 zibs becomes 25.24 yups
82.5 zibs becomes 443.01 yups
5.63 zibs becomes 30.23 yups
51.45 zibs becomes 276.28 yups
18.04 zibs becomes 96.87 yups
Now convert 75.5 zibs to yups.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",405.45,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 4.7 zibs -> 25.24
rate = 25.24 / 4.7 = 5.3702

STEP 2: Verify the rate with the second example.
EX2: 82.5 zibs -> 443.01
rate = 443.01 / 82.5 = 5.3698
The rates agree (|5.3702 - 5.3698| = 0.0004), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 75.5 * 5.3702 = 405.4501
Rounded to two decimals, the answer is 405.45."
aug_unit_conversion_001265,unit_conversion,"On planet Zog, donks convert to snurs by a fixed rule. Observed conversions:
14.67 donks becomes 6.34 snurs
10.43 donks becomes 4.51 snurs
29.8 donks becomes 12.87 snurs
37.52 donks becomes 16.21 snurs
61.07 donks becomes 26.38 snurs
Now convert 32.85 donks to snurs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",14.20,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 14.67 donks -> 6.34
rate = 6.34 / 14.67 = 0.4322

STEP 2: Verify the rate with the second example.
EX2: 10.43 donks -> 4.51
rate = 4.51 / 10.43 = 0.4324
The rates agree (|0.4322 - 0.4324| = 0.0002), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 32.85 * 0.4322 = 14.1978
Rounded to two decimals, the answer is 14.20."
aug_unit_conversion_001266,unit_conversion,"On planet Zog, zibs convert to wibs by a fixed rule. Observed conversions:
11.38 zibs becomes 233.75 wibs
66.13 zibs becomes 1358.31 wibs
16.34 zibs becomes 335.62 wibs
20.94 zibs becomes 430.11 wibs
79.54 zibs becomes 1633.75 wibs
Now convert 30.99 zibs to wibs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",636.55,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 11.38 zibs -> 233.75
rate = 233.75 / 11.38 = 20.5404

STEP 2: Verify the rate with the second example.
EX2: 66.13 zibs -> 1358.31
rate = 1358.31 / 66.13 = 20.54
The rates agree (|20.5404 - 20.54| = 0.0004), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 30.99 * 20.5404 = 636.547
Rounded to two decimals, the answer is 636.55."
aug_unit_conversion_001267,unit_conversion,"On planet Zog, vims convert to snurs by a fixed rule. Observed conversions:
32.45 vims becomes 1612.9 snurs
81.92 vims becomes 4071.76 snurs
61.76 vims becomes 3069.73 snurs
83.12 vims becomes 4131.4 snurs
49.25 vims becomes 2447.93 snurs
Now convert 83.9 vims to snurs.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",4170.18,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 32.45 vims -> 1612.9
rate = 1612.9 / 32.45 = 49.7042

STEP 2: Verify the rate with the second example.
EX2: 81.92 vims -> 4071.76
rate = 4071.76 / 81.92 = 49.7041
The rates agree (|49.7042 - 49.7041| = 0.0001), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 83.9 * 49.7042 = 4170.1824
Rounded to two decimals, the answer is 4170.18."
aug_unit_conversion_001268,unit_conversion,"On planet Zog, vims convert to marks by a fixed rule. Observed conversions:
6.5 vims becomes 256.24 marks
89.99 vims becomes 3547.51 marks
61.09 vims becomes 2408.24 marks
48.15 vims becomes 1898.13 marks
91.43 vims becomes 3604.28 marks
Now convert 17.56 vims to marks.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",692.24,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 6.5 vims -> 256.24
rate = 256.24 / 6.5 = 39.4215

STEP 2: Verify the rate with the second example.
EX2: 89.99 vims -> 3547.51
rate = 3547.51 / 89.99 = 39.4212
The rates agree (|39.4215 - 39.4212| = 0.0003), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 17.56 * 39.4215 = 692.2415
Rounded to two decimals, the answer is 692.24."
aug_unit_conversion_001269,unit_conversion,"On planet Zog, kors convert to yups by a fixed rule. Observed conversions:
15.42 kors becomes 541.8 yups
2.91 kors becomes 102.25 yups
63.85 kors becomes 2243.45 yups
88.82 kors becomes 3120.8 yups
75.65 kors becomes 2658.05 yups
Now convert 45.34 kors to yups.
Please put your final answer inside `\boxed{}`. For example: `\boxed{your answer}`",1593.08,"This is a linear unit-conversion problem.

STEP 1: Recover the conversion rate from the first example.
EX1: 15.42 kors -> 541.8
rate = 541.8 / 15.42 = 35.1362

STEP 2: Verify the rate with the second example.
EX2: 2.91 kors -> 102.25
rate = 102.25 / 2.91 = 35.1375
The rates agree (|35.1362 - 35.1375| = 0.0013), so the rate is reliable.

STEP 3: Apply the rate to the target value.
result = 45.34 * 35.1362 = 1593.0753
Rounded to two decimals, the answer is 1593.08."
